longitude,latitude,visit_date,transparency_m,color_id,HELCOM_ID,country,level_2,Name,Open_sea,F2_Name,new_area_k,Shape_Leng,Shape_Area,Day_generated,Month_generated,Year_generated,Year_adj_generated,period_label,leap_year,group_labels
23.9833,57.1,2017-05-12T13:21:00Z,1,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,12,5,2017,2017,Mar-02:May-30,FALSE,spring
23.9833,57.1,2017-05-23T10:00:00Z,1.8,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23,5,2017,2017,Mar-02:May-30,FALSE,spring
23.9833,57.1,2017-06-06T10:20:00Z,2.1,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,6,6,2017,2017,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,2017-06-08T11:10:00Z,1.5,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,8,6,2017,2017,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,2017-06-15T11:10:00Z,1.5,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,15,6,2017,2017,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,2017-06-28T10:02:00Z,1.7,13,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,28,6,2017,2017,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,2017-07-06T11:02:00Z,1.5,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,6,7,2017,2017,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,2017-07-13T11:50:00Z,1.5,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,13,7,2017,2017,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,2017-07-19T11:00:00Z,2.5,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,19,7,2017,2017,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2017-08-09T06:08:00Z,3.3,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,9,8,2017,2017,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,2017-08-09T14:22:00Z,1.9,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,9,8,2017,2017,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,2017-08-21T12:57:00Z,2.5,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,21,8,2017,2017,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,2017-09-11T11:35:00Z,1.6,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,11,9,2017,2017,Sep-01:Nov-30,FALSE,autumn
23.9833,57.1,2017-09-13T11:12:00Z,1.6,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,13,9,2017,2017,Sep-01:Nov-30,FALSE,autumn
23.9833,57.1,2017-09-20T12:53:00Z,1.2,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,20,9,2017,2017,Sep-01:Nov-30,FALSE,autumn
23.9833,57.1,2017-09-26T10:31:00Z,1.2,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,26,9,2017,2017,Sep-01:Nov-30,FALSE,autumn
23.9833,57.1,2017-10-17T12:54:00Z,1.9,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,17,10,2017,2017,Sep-01:Nov-30,FALSE,autumn
23.9833,57.1,2017-10-24T12:30:00Z,1.5,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24,10,2017,2017,Sep-01:Nov-30,FALSE,autumn
23.9833,57.1,2017-11-04T12:45:00Z,1.5,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,4,11,2017,2017,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,2017-11-05T12:40:00Z,2.5,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,5,11,2017,2017,Sep-01:Nov-30,FALSE,autumn
23.982064,57.103003,2017-08-12T00:00:00Z,2.9,13,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,12,8,2017,2017,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,1986-05-13T08:35:00Z,1.8,20,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,13,5,1986,1986,Mar-02:May-30,FALSE,spring
23.85,57.3,1986-05-13T11:25:00Z,2,20,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,13,5,1986,1986,Mar-02:May-30,FALSE,spring
23.85,57.3,1986-05-24T12:00:00Z,2,21,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24,5,1986,1986,Mar-02:May-30,FALSE,spring
23.9833,57.1,1986-05-24T14:00:00Z,1.8,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24,5,1986,1986,Mar-02:May-30,FALSE,spring
23.9833,57.1,1983-05-19T08:35:00Z,2.2,18,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,19,5,1983,1983,Mar-02:May-30,FALSE,spring
23.85,57.3,2006-04-21T16:15:00Z,4.9,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,21,4,2006,2006,Mar-02:May-30,FALSE,spring
23.85,57.3,2006-05-09T15:10:00Z,1.9,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,9,5,2006,2006,Mar-02:May-30,FALSE,spring
23.85,57.3,2006-05-25T11:55:00Z,3.9,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,25,5,2006,2006,Mar-02:May-30,FALSE,spring
23.9833,57.1,2006-05-26T07:25:00Z,2.9,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,26,5,2006,2006,Mar-02:May-30,FALSE,spring
23.85,57.3,2006-07-24T14:50:00Z,4.1,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24,7,2006,2006,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,2006-08-29T13:20:00Z,2.6,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,29,8,2006,2006,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2006-09-03T13:15:00Z,4.3,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,3,9,2006,2006,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,2006-10-11T11:45:00Z,5.4,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,11,10,2006,2006,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,1975-04-21T08:05:00Z,1.5,20,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,21,4,1975,1975,Mar-02:May-30,FALSE,spring
23.9833,57.1,1975-06-03T08:20:00Z,2,20,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,3,6,1975,1975,Jun-01:Aug-30,FALSE,summer
23.85,57.3,1975-06-03T11:40:00Z,4,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,3,6,1975,1975,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,1975-09-02T07:20:00Z,5.5,13,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,2,9,1975,1975,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,1975-09-02T09:55:00Z,0.5,10,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,2,9,1975,1975,Sep-01:Nov-30,FALSE,autumn
24.233,58.108,1975-04-03T15:50:00Z,0.8,19,EST-018,Estonia,Gulf of Riga,NE part of the Gulf of Riga CWB,"",EE_18,1926.65785695,1086062.9138,6931317200.6,3,4,1975,1975,Mar-02:May-30,FALSE,spring
22.33333,58.03333,1975-04-18T05:55:00Z,3.5,13,EST-017,Estonia,Gulf of Riga,NW part of the Gulf of Riga CWB,"",EE_17,1677.52099587,1289835.61524,6037258921.89,18,4,1975,1975,Mar-02:May-30,FALSE,spring
24.233,58.108,1975-05-05T17:50:00Z,2.8,17,EST-018,Estonia,Gulf of Riga,NE part of the Gulf of Riga CWB,"",EE_18,1926.65785695,1086062.9138,6931317200.6,5,5,1975,1975,Mar-02:May-30,FALSE,spring
22.33333,58.03333,1975-05-07T05:30:00Z,5.5,10,EST-017,Estonia,Gulf of Riga,NW part of the Gulf of Riga CWB,"",EE_17,1677.52099587,1289835.61524,6037258921.89,7,5,1975,1975,Mar-02:May-30,FALSE,spring
24.233,58.108,1975-05-20T17:35:00Z,3,14,EST-018,Estonia,Gulf of Riga,NE part of the Gulf of Riga CWB,"",EE_18,1926.65785695,1086062.9138,6931317200.6,20,5,1975,1975,Mar-02:May-30,FALSE,spring
22.33333,58.03333,1975-06-06T16:00:00Z,6,10,EST-017,Estonia,Gulf of Riga,NW part of the Gulf of Riga CWB,"",EE_17,1677.52099587,1289835.61524,6037258921.89,6,6,1975,1975,Jun-01:Aug-30,FALSE,summer
22.33333,58.03333,1975-07-03T19:10:00Z,3.5,10,EST-017,Estonia,Gulf of Riga,NW part of the Gulf of Riga CWB,"",EE_17,1677.52099587,1289835.61524,6037258921.89,3,7,1975,1975,Jun-01:Aug-30,FALSE,summer
22.33333,58.03333,1975-09-05T14:55:00Z,5.2,11,EST-017,Estonia,Gulf of Riga,NW part of the Gulf of Riga CWB,"",EE_17,1677.52099587,1289835.61524,6037258921.89,5,9,1975,1975,Sep-01:Nov-30,FALSE,autumn
23.9833,57.1,2018-05-07T10:05:00Z,1.2,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,7,5,2018,2018,Mar-02:May-30,FALSE,spring
23.9833,57.1,2018-05-19T12:35:00Z,2,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,19,5,2018,2018,Mar-02:May-30,FALSE,spring
23.85,57.3,2018-05-19T17:10:00Z,2,19,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,19,5,2018,2018,Mar-02:May-30,FALSE,spring
23.85,57.3,2018-06-18T10:00:00Z,2.5,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,18,6,2018,2018,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,2018-06-18T11:59:00Z,2.5,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,18,6,2018,2018,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2018-06-27T17:15:00Z,2.4,19,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,27,6,2018,2018,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,2018-07-12T10:12:00Z,1.5,9,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,12,7,2018,2018,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2018-07-12T13:30:00Z,2,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,12,7,2018,2018,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,2018-08-10T13:09:00Z,3,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,10,8,2018,2018,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2018-08-11T06:06:00Z,3,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,11,8,2018,2018,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2018-10-18T10:56:00Z,3,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,18,10,2018,2018,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,1989-05-05T12:30:00Z,3,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,5,5,1989,1989,Mar-02:May-30,FALSE,spring
23.9833,57.1,1989-05-29T08:30:00Z,1.9,18,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,29,5,1989,1989,Mar-02:May-30,FALSE,spring
23.85,57.3,1989-05-30T11:40:00Z,2.9,12,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,30,5,1989,1989,Mar-02:May-30,FALSE,spring
23.9833,57.1,1989-08-05T14:30:00Z,2.5,14,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,5,8,1989,1989,Jun-01:Aug-30,FALSE,summer
23.85,57.3,1989-10-26T16:05:00Z,3.5,12,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,26,10,1989,1989,Sep-01:Nov-30,FALSE,autumn
23.9833,57.1,1995-01-26T10:10:00Z,3,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,26,1,1995,1995,Dec-01:Mar-01,FALSE,winter
23.85,57.3,1995-01-26T12:05:00Z,3,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,26,1,1995,1995,Dec-01:Mar-01,FALSE,winter
23.9833,57.1,1995-02-27T12:50:00Z,1.6,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,27,2,1995,1995,Dec-01:Mar-01,FALSE,winter
23.85,57.3,1995-02-27T15:10:00Z,4.8,12,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,27,2,1995,1995,Dec-01:Mar-01,FALSE,winter
23.9833,57.1,1995-03-30T07:45:00Z,1.5,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,30,3,1995,1995,Mar-02:May-30,FALSE,spring
23.85,57.3,1995-03-30T11:05:00Z,3.5,16,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,30,3,1995,1995,Mar-02:May-30,FALSE,spring
23.85,57.3,1995-04-27T09:05:00Z,2.2,21,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,27,4,1995,1995,Mar-02:May-30,FALSE,spring
23.9833,57.1,1995-04-27T12:05:00Z,1.5,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,27,4,1995,1995,Mar-02:May-30,FALSE,spring
23.9833,57.1,1995-05-03T16:25:00Z,1.5,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,3,5,1995,1995,Mar-02:May-30,FALSE,spring
23.9833,57.1,1995-05-19T11:40:00Z,1.8,18,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,19,5,1995,1995,Mar-02:May-30,FALSE,spring
23.85,57.3,1995-05-19T13:55:00Z,2,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,19,5,1995,1995,Mar-02:May-30,FALSE,spring
23.85,57.3,1995-05-30T09:30:00Z,3,16,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,30,5,1995,1995,Mar-02:May-30,FALSE,spring
23.9833,57.1,1995-05-30T11:40:00Z,1.6,20,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,30,5,1995,1995,Mar-02:May-30,FALSE,spring
23.85,57.3,1995-07-13T02:05:00Z,2,16,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,13,7,1995,1995,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,1995-07-13T11:20:00Z,2,18,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,13,7,1995,1995,Jun-01:Aug-30,FALSE,summer
23.85,57.3,1995-08-03T07:00:00Z,2.8,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,3,8,1995,1995,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,1995-08-17T12:50:00Z,2,16,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,17,8,1995,1995,Jun-01:Aug-30,FALSE,summer
23.85,57.3,1995-08-24T15:30:00Z,2.8,16,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24,8,1995,1995,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,1995-08-25T12:00:00Z,2.2,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,25,8,1995,1995,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,1995-09-19T15:20:00Z,3,13,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,19,9,1995,1995,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,1995-10-06T05:30:00Z,3.5,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,6,10,1995,1995,Sep-01:Nov-30,FALSE,autumn
23.9833,57.1,1995-10-06T10:40:00Z,2.2,14,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,6,10,1995,1995,Sep-01:Nov-30,FALSE,autumn
23.9833,57.1,1995-11-10T10:40:00Z,2.5,14,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,10,11,1995,1995,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,1995-12-06T09:55:00Z,4.9,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,6,12,1995,1996,Dec-01:Mar-01,FALSE,winter
23.9833,57.1,1995-12-06T12:30:00Z,2.7,14,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,6,12,1995,1996,Dec-01:Mar-01,FALSE,winter
23.9833,57.1,2009-03-14T10:35:00Z,2.5,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,14,3,2009,2009,Mar-02:May-30,FALSE,spring
23.85,57.3,2009-03-15T06:35:00Z,4.7,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,15,3,2009,2009,Mar-02:May-30,FALSE,spring
23.9833,57.1,2009-05-29T19:10:00Z,2.4,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,29,5,2009,2009,Mar-02:May-30,FALSE,spring
23.85,57.3,2009-05-30T19:30:00Z,2.7,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,30,5,2009,2009,Mar-02:May-30,FALSE,spring
23.85,57.3,2009-07-28T12:00:00Z,3.9,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,28,7,2009,2009,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,2009-07-28T14:25:00Z,4.1,13,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,28,7,2009,2009,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,2009-08-07T10:55:00Z,2.1,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,7,8,2009,2009,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2009-08-08T06:40:00Z,5,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,8,8,2009,2009,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,2009-11-06T11:40:00Z,1.5,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,6,11,2009,2009,Sep-01:Nov-30,FALSE,autumn
23.9833,57.1,2015-05-09T20:15:00Z,1.8,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,9,5,2015,2015,Mar-02:May-30,FALSE,spring
23.85,57.3,2015-05-10T15:42:00Z,2,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,10,5,2015,2015,Mar-02:May-30,FALSE,spring
23.9833,57.1,2015-05-27T11:15:00Z,1.5,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,27,5,2015,2015,Mar-02:May-30,FALSE,spring
23.9833,57.1,2015-07-08T08:42:00Z,2.5,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,8,7,2015,2015,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2015-07-29T10:40:00Z,4.5,19,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,29,7,2015,2015,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,2015-07-29T12:10:00Z,2.5,9,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,29,7,2015,2015,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2015-08-06T09:52:00Z,3.8,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,6,8,2015,2015,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,2015-08-06T16:10:00Z,2.6,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,6,8,2015,2015,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2015-09-16T11:47:00Z,4.8,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,16,9,2015,2015,Sep-01:Nov-30,FALSE,autumn
23.9833,57.1,2015-09-16T12:45:00Z,3.6,13,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,16,9,2015,2015,Sep-01:Nov-30,FALSE,autumn
